,PDBbind-full,Group,TMAP1,TMAP2,smiles
2508,0.1765662256461114,1 (1777),-0.4657182991504669,0.1765662256461114,COC(=O)C(Cc1ccccc1)(Cc1ccc(NS(=O)(=O)[O-])cc1)C(=O)OC
2509,0.19358161377938385,3 (2028),-0.06805387139320374,0.19358161377938385,Nc1ccc2[nH]c(-c3cc(CC(=O)[O-])cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2n1
2510,0.19358161377938385,3 (2028),-0.021834909915924072,0.19358161377938385,CCC(C)C(NC(=O)C(CC(=O)[O-])NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C([NH3+])CC(N)=O)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)[O-])C(C)O
2511,0.19358161377938385,1 (1777),-0.3577357530593872,0.19358161377938385,Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl
2512,0.19358161377938385,2 (1495),-0.23515638709068298,0.19358161377938385,O=C([O-])COc1c(C(=O)[O-])sc(-c2ccc(O)cc2)c1Br
2513,0.20492520586823265,1 (1777),-0.16928067803382874,0.20492520586823265,O=C([O-])c1ccc(-c2ccccc2C(F)(F)F)o1
2514,0.20492520586823265,4 (1843),0.0209619402885437,0.20492520586823265,C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
2515,0.2105970019126568,5 (2737),0.047195374965667725,0.2105970019126568,[NH3+]C(CCC(=O)[O-])C(=O)[O-]
2516,0.2219405940015056,3 (2028),-0.050560712814331055,0.2219405940015056,CC(C)CC1NC(=O)C(NC(=O)C([NH3+])C(C)O)C(C)OC(=O)CC2NC(=O)C3COC(=O)CC(NC(=O)C(Cc4c[nH]c5ccccc45)NC2=O)C(=O)NC(C(=O)[O-])CC(=O)NCCCCC(NC1=O)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)N3
2517,0.2219405940015056,4 (1843),0.011648118495941162,0.2219405940015056,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
2518,0.238955982134778,5 (2737),0.04306364059448242,0.238955982134778,CC(C)C(NC(=O)C(O)c1cccc(Cl)c1)C(=O)NC(CCCNC(N)=[NH2+])C(O)c1nccs1
2519,0.238955982134778,4 (1843),0.4377269744873047,0.238955982134778,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccc(Cn4cncn4)c3)n2)c1
2520,0.238955982134778,4 (1843),0.4361530542373657,0.238955982134778,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccc(Cn4cncn4)c3)n2)c1
2521,0.238955982134778,4 (1843),0.23103690147399902,0.238955982134778,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC
2522,0.238955982134778,4 (1843),0.19813835620880127,0.238955982134778,CSC1C(O)C(O)C(O)C1[NH2+]Cc1ccccc1
2523,0.238955982134778,5 (2737),0.3033207654953003,0.238955982134778,Nc1n[nH]c(N)c1N=Nc1cccc(C(F)(F)F)c1
2524,0.238955982134778,5 (2737),0.30246418714523315,0.238955982134778,Nc1n[nH]c(N)c1N=Nc1ccccc1C(F)(F)F
2525,0.238955982134778,5 (2737),0.21722322702407837,0.238955982134778,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)[O-]
2526,0.2502995742236268,5 (2737),0.07010173797607422,0.2502995742236268,O=C1CC(c2ccc(CC(Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1
2527,0.2502995742236268,3 (2028),0.0327112078666687,0.2502995742236268,OCC1C(O)C(O)C(O)c2nnnn21
2528,0.2559713702680509,3 (2028),0.26051849126815796,0.2559713702680509,COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1
2529,0.2616431663124751,4 (1843),0.017852842807769775,0.2616431663124751,O=C1NS(=O)(=O)Nc2c1ncn2C1OC(CO)C(O)C1O
2530,0.2616431663124751,5 (2737),0.4409857988357544,0.2616431663124751,Cc1ccc(S(=O)(=O)Nc2cc(-c3ccc(F)cc3)sc2C(=O)[O-])cc1
2531,0.2616431663124751,3 (2028),0.16754192113876343,0.2616431663124751,CCOc1nc(C(=O)NCc2cc(OC)ccc2OC)ccc1C#N
2532,0.2673149623568997,4 (1843),0.12462562322616577,0.2673149623568997,OCC1C[NH2+]C(O)C(O)C1O
2533,0.27298675840132386,4 (1843),0.4379872679710388,0.27298675840132386,Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1
2534,0.27298675840132386,1 (1777),-0.4637410640716553,0.27298675840132386,COc1cc(C)c(S(=O)(=O)NCC(O)C(Cc2ccccc2)[NH2+]Cc2cccc(Cl)c2)c(C)c1C
2535,0.278658554445748,3 (2028),0.2548791170120239,0.278658554445748,COc1cc(Nc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC
2536,0.2843303504901721,5 (2737),0.12655407190322876,0.2843303504901721,CCCc1cc2c(=O)n(C)oc2c(CCC)c1OC(C(=O)[O-])c1ccc(C(C)C)cc1
2537,0.2843303504901721,5 (2737),0.05854374170303345,0.2843303504901721,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)C(N)=O
2538,0.2843303504901721,4 (1843),0.012589693069458008,0.2843303504901721,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O
2539,0.2843303504901721,2 (1495),-0.21976450085639954,0.2843303504901721,O=C1CCCCCC=CCCOC(=O)c2c(O)cc(O)c(Cl)c2C1
2540,0.29567394257902097,4 (1843),0.2160009741783142,0.29567394257902097,CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)[NH2+]C(O)CCCCCCC
2541,0.29567394257902097,4 (1843),0.22950321435928345,0.29567394257902097,CCCCCC=CCC=CCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC
2542,0.29567394257902097,3 (2028),0.002886474132537842,0.29567394257902097,CC(C)[NH2+]CCCn1c(Sc2cc3c(cc2Br)OCO3)nc2c(N)ncnc21
2543,0.29567394257902097,1 (1777),-0.3294312357902527,0.29567394257902097,CC(NC(=O)c1cc(C(=O)OCC([NH3+])(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
2544,0.30701753466786924,1 (1777),-0.3726142644882202,0.30701753466786924,CCCCNC(=O)C(C)CC(O)C1CSCC=CCSC2CCC[NH2+]C2C(=O)NC(C)C(=O)N1
2545,0.3126893307122939,5 (2737),0.059718191623687744,0.3126893307122939,NC(=O)C(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1
2546,0.318361126756718,2 (1495),-0.31445127725601196,0.318361126756718,CC(NC(=O)OCc1ccccc1)C(=O)NC(C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(C)NC(=O)OCc1ccccc1)C(C)C)C(C)C
2547,0.3523919030232634,5 (2737),0.17579299211502075,0.3523919030232634,Cc1cc(C2C(=O)Nc3ccc(Cl)cc3C2c2ccccc2)on1
2548,0.35806369906768754,1 (1777),-0.372993528842926,0.35806369906768754,CCCCNC(=O)C(NC(=O)C(C)CC(O)C1CSCC=CCSCC(NC(=O)OC(C)(C)C)C(=O)NC(C)C(=O)N1)C(C)C
2549,0.3637354951121122,5 (2737),0.18825674057006836,0.3637354951121122,CCCc1c(OCCCOc2ccc3c(ccn3CC(=O)[O-])c2)ccc2c(C(F)(F)F)noc12
2550,0.3637354951121122,5 (2737),0.20982801914215088,0.3637354951121122,CC(=O)c1ccc(-c2cc(NS(=O)(=O)c3ccc(C)cc3C)c(C(=O)[O-])s2)s1
2551,0.3637354951121122,5 (2737),0.15741181373596191,0.3637354951121122,O=C(C=Cc1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1
2552,0.3694072911565363,1 (1777),-0.44856876134872437,0.3694072911565363,Cc1cncc2cccc(S(=O)(=O)N3CCC[NH2+]CC3C)c12
2553,0.3807508832453846,5 (2737),0.14204788208007812,0.3807508832453846,O=S(=O)([O-])CCC[NH+]1CCOCC1
2554,0.3807508832453846,3 (2028),0.20695054531097412,0.3807508832453846,Cc1ccc(Cl)c(N(CC#N)c2cc(Nc3ccc(OCC(O)C[NH+](C)C)cc3)ncn2)c1
2555,0.3977662713786576,2 (1495),-0.22341513633728027,0.3977662713786576,[NH3+]CCCCC([NH2+]C(CCc1ccccc1)C(=O)[O-])C(=O)N1CC=CC1C(=O)[O-]
2556,0.4034380674230817,5 (2737),0.20357650518417358,0.4034380674230817,Cc1cn(CC([NH3+])C(=O)[O-])c(=O)n(Cc2ccsc2C(=O)[O-])c1=O
2557,0.4147816595119305,3 (2028),0.17095458507537842,0.4147816595119305,CC(c1nc(-c2ccc(S(C)(=O)=O)cc2)no1)C([NH3+])C(=O)n1cccc1
2558,0.4204534555563546,5 (2737),0.439941942691803,0.4204534555563546,Cc1ccccc1S(=O)(=O)Nc1cc(-c2ccc(C#N)cc2)sc1C(=O)[O-]
2559,0.4374688436896276,1 (1777),-0.15183129906654358,0.4374688436896276,CCCCCc1ccc(C(=O)N(Cc2ccc(N(C)c3ccncc3)cc2)C2CC[NH+](CCC(C)C)CC2)cc1
2560,0.4431406397340517,2 (1495),-0.0691661536693573,0.4431406397340517,Cc1ccccc1CNC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C
2561,0.4431406397340517,5 (2737),0.06855189800262451,0.4431406397340517,O=C1CC(c2ccc(CC(NC(=O)C(F)(F)F)c3nc4ccc(C(F)(F)F)cc4[nH]3)cc2)S(=O)(=O)N1
2562,0.4544842318229005,3 (2028),-0.05659961700439453,0.4544842318229005,Cc1ccc2c(c1C)CN(C(=O)N(C)C)CC2c1cccc(O)c1
2563,0.4601560278673246,3 (2028),0.0869256854057312,0.4601560278673246,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
2564,0.4658278239117488,1 (1777),-0.1616232991218567,0.4658278239117488,NC(=O)C1Cc2ccccc2CN1C(=O)CC([NH3+])Cc1ccccc1F
2565,0.4658278239117488,5 (2737),0.4366408586502075,0.4658278239117488,Cc1ccc(C(=O)N(CCC[NH3+])C(c2nn3ccc(Cl)c3c(=O)n2Cc2ccccc2)C2CC2)cc1
2566,0.4658278239117488,3 (2028),0.028619825839996338,0.4658278239117488,O=C([O-])Cc1cn2c(n1)C(O)C(O)C(O)C2CO
2567,0.477171416000597,5 (2737),0.29410529136657715,0.477171416000597,CCC1C2C(C(=O)N1Cc1ccc3c(c1)OCO3)C(c1ccc(C(N)=[NH2+])cc1)[NH+](C)C2(C)C
2568,0.49418680413387,5 (2737),0.27966272830963135,0.49418680413387,COc1cccc(Cn2c(C(=O)NC3CC[NH+](C(C)C)CC3)cc3ccccc32)c1
2569,0.49418680413387,1 (1777),-0.16266310214996338,0.49418680413387,[NH3+]C(CC(=O)N1CCCC1CNC(=O)c1ccccc1)Cc1ccccc1F
2570,0.49418680413387,1 (1777),-0.24107474088668823,0.49418680413387,CCC(C)C(NC(=O)C(CO)NC(=O)C([NH3+])Cc1ccccc1)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)[O-])C(=O)NC(CC(C)C)C(=O)O)C(C)C
2571,0.49418680413387,3 (2028),-0.10212665796279907,0.49418680413387,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2
2572,0.49418680413387,1 (1777),-0.4662366509437561,0.49418680413387,CCOC(=O)C(CCNC(=O)OC(C)(C)C)(Cc1ccc(NS(=O)(=O)[O-])cc1)C(=O)OCC
2573,0.5055303962227188,5 (2737),0.19921594858169556,0.5055303962227188,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(N)=[NH2+])c2)nc(Oc2ccccc2C(=O)[O-])c1F
2574,0.5112021922671429,5 (2737),0.0346146821975708,0.5112021922671429,CCCCCCCCCCCCCCCC(=O)[O-]
2575,0.5168739883115671,5 (2737),0.19980430603027344,0.5168739883115671,CCOc1cc(OC2CCOC2)c(F)c(C(Nc2ccc(C(N)=[NH2+])cc2)C(=O)[O-])c1
2576,0.5225457843559912,5 (2737),0.26893144845962524,0.5225457843559912,CC1(O)CCC2c3ccc4cc(O)ccc4c3CCC21C
2577,0.5225457843559912,5 (2737),0.45020055770874023,0.5225457843559912,C[NH+](C)CCOc1ccc(C(=C(CCCO)c2ccccc2)c2ccc(O)cc2)cc1
2578,0.5225457843559912,3 (2028),-0.10043859481811523,0.5225457843559912,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(c1ccccc1)CC2
2579,0.5225457843559912,3 (2028),-0.10338491201400757,0.5225457843559912,CCc1nc(N)nc(NCCNS(=O)(=O)c2ccc3ccccc3c2)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2
2580,0.5282175804004159,3 (2028),0.0739179253578186,0.5282175804004159,CCOc1nc(NC(=O)Cc2cc(OC)c(Br)cc2OC)cc(N)c1C#N
2581,0.5395611724892642,3 (2028),0.028370261192321777,0.5395611724892642,COC(O)c1cn2c(n1)C(O)C(O)C(O)C2CO
2582,0.5509047645781129,1 (1777),-0.2531968355178833,0.5509047645781129,CCC(C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(CO)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C([NH3+])CC(N)=O)C(=O)NC(C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)[O-]
2583,0.5509047645781129,5 (2737),0.3264721632003784,0.5509047645781129,Cc1nc(N)ccc1C[NH2+]CCn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O
2584,0.5509047645781129,4 (1843),0.01162099838256836,0.5509047645781129,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1
2585,0.5622483566669613,3 (2028),0.12070155143737793,0.5622483566669613,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CC[NH3+])cc2)C1C(=O)NO
2586,0.5622483566669613,1 (1777),-0.44087472558021545,0.5622483566669613,CN(C)c1cccc2c(S(=O)(=O)NCCCCNC(=O)CCS)cccc12
2587,0.5622483566669613,5 (2737),0.3125477433204651,0.5622483566669613,O=C(Nc1nccs1)C(=O)NC1CCCC1
2588,0.5679201527113854,2 (1495),-0.13294929265975952,0.5679201527113854,CCCC(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)OCC(C)C)C1CCCCC1)C(O)C(=O)NCC(=O)NC(C(N)=O)c1ccccc1
2589,0.5679201527113854,2 (1495),-0.13007280230522156,0.5679201527113854,CCCC(NC(=O)C1Cc2cccc(c2)CCCCCCCC(=O)NC(C2CCCCC2)C(=O)N1)C(O)C(=O)NCC(=O)NC(C(=O)[O-])c1ccccc1
2590,0.57359194875581,3 (2028),-0.07926276326179504,0.57359194875581,NS(=O)(=O)c1cc(C(=O)[O-])c(NCc2ccco2)cc1Cl
2591,0.57359194875581,2 (1495),-0.31419891119003296,0.57359194875581,CC(NC(=O)OCc1ccccc1)C(=O)NC(C(=O)NC(CO)Cc1ccccc1)C(C)C
2592,0.57359194875581,5 (2737),0.053037166595458984,0.57359194875581,NC(=O)C(Cc1ccc(C2=CC(=O)NS2(=O)=O)cc1)NC(=O)C(Cc1ccccc1)NC(=O)Cc1ccc(C2=CC(=O)NS2(=O)=O)cc1
2593,0.57359194875581,4 (1843),0.30413252115249634,0.57359194875581,C[NH+]1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)Cc3cccs3)C4)cc2)CC1
2594,0.57359194875581,4 (1843),0.14611583948135376,0.57359194875581,OCC1[NH2+][NH2+]CC(O)C1O
2595,0.5792637448002341,5 (2737),0.3688116669654846,0.5792637448002341,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)C[NH2+]C(CO)C2
2596,0.5792637448002341,4 (1843),0.1297345757484436,0.5792637448002341,OCC1C[NH2+]CC(O)C1O
2597,0.5906073368890824,1 (1777),-0.29764825105667114,0.5906073368890824,CC(C)CC(NC(=O)C1CCCN1C(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])NC(=O)C1CCCN1C(=O)C(C)NC(=O)C([NH3+])CO)C(=O)[O-]
2598,0.5906073368890824,2 (1495),-0.13981738686561584,0.5906073368890824,CC(C)CC(CC(=O)NO)C(=O)NC(C(=O)NC(C)C(=O)NCC[NH3+])C(C)(C)C
2599,0.5906073368890824,1 (1777),-0.16589370369911194,0.5906073368890824,NS(=O)(=O)c1n[nH]c(=[NH2+])s1
2600,0.5962791329335071,5 (2737),0.07133013010025024,0.5962791329335071,CN1CCOc2cc(S(=O)(=O)NC(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)ccc21
2601,0.6019509289779312,1 (1777),-0.4489273726940155,0.6019509289779312,Cc1cncc2cccc(S(=O)(=O)N3CCC[NH2+]CC3C)c12
2602,0.6076227250223554,3 (2028),0.029271066188812256,0.6076227250223554,OCC1C(O)C(O)C(O)c2nccn21
2603,0.6076227250223554,3 (2028),-0.0304013192653656,0.6076227250223554,CC#CC1CCC(C=N)N1C(=O)C([NH3+])C1CCCC1
2604,0.6189663171112032,1 (1777),-0.15155446529388428,0.6189663171112032,CCCCCc1ccc(C(=O)N(Cc2ccc(-c3ccc(C(=O)N4CCCCC4)cc3)cc2)C2CC[NH+](Cc3ccccn3)CC2)nc1
2605,0.6246381131556283,3 (2028),0.030183911323547363,0.6246381131556283,OCC1C(O)C(O)C(O)c2nccn21
2606,0.6359817052444766,3 (2028),0.06511270999908447,0.6359817052444766,Nc1c(Cl)cc(S(N)(=O)=O)cc1Cl
2607,0.6359817052444766,1 (1777),-0.23727631568908691,0.6359817052444766,CCC(CO)Nc1nc(NCc2ccccc2O)c2ncn(C(C)C)c2n1
2608,0.6359817052444766,1 (1777),-0.24999463558197021,0.6359817052444766,CCC(C)C(NC(=O)C1CCCN1C(=O)C(CC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NCC(=O)NC(CCCC[NH3+])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CO)C(=O)NC(CCCNC(N)=[NH2+])C(=O)[O-]
2609,0.6359817052444766,5 (2737),0.1887671947479248,0.6359817052444766,CCCc1c(OCCCOc2ccc3c(ccn3CC(=O)[O-])c2)ccc2cc(C(=O)c3ccccc3)ccc12
2610,0.6359817052444766,3 (2028),0.004127323627471924,0.6359817052444766,CC(C)[NH2+]CCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21
2611,0.6359817052444766,2 (1495),-0.35473716259002686,0.6359817052444766,C[NH2+]C(C)C(=O)NC1CCCC2SC(C)(C)C(C(=O)Nc3cc(C)nn3-c3ccccc3)N2C1=O
2612,0.6473252973333254,3 (2028),0.026863038539886475,0.6473252973333254,COC(=O)Cc1cn2c(n1)C(O)C(O)C(O)C2CO
2613,0.6529970933777496,1 (1777),-0.4600183963775635,0.6529970933777496,NC(=[NH2+])c1ccc(CNC(=O)C2(NC(=O)C(CC3CCCCC3)[NH2+]CC(=O)[O-])CCCC2)cn1
2614,0.6529970933777496,5 (2737),0.2645907402038574,0.6529970933777496,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)C1=O
2615,0.6586688894221737,5 (2737),0.2887532114982605,0.6586688894221737,CC(C)(NC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1ccccc1-3)C(=O)[O-]
2616,0.6586688894221737,1 (1777),-0.4611412286758423,0.6586688894221737,NC(=[NH2+])NCCC1CCN(C(=O)C(Cc2cccc(C(N)=[NH2+])c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1
2617,0.6586688894221737,4 (1843),0.3988896608352661,0.6586688894221737,CC[NH+](CC)CCNc1cc(Nc2cc(O)ccc2C)nc(-n2cnc3ccccc32)n1
2618,0.6643406854665973,3 (2028),0.0944165587425232,0.6643406854665973,O=S(=O)(CC[NH2+]CCCO)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1
2619,0.6700124815110224,1 (1777),-0.4126555621623993,0.6700124815110224,CCNC(=O)N1N=C(c2cc(F)ccc2F)CC1(CCC[NH3+])c1ccccc1
2620,0.6756842775554466,2 (1495),-0.19476318359375,0.6756842775554466,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
2621,0.6813560735998707,3 (2028),0.26011455059051514,0.6813560735998707,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1
2622,0.6870278696442944,2 (1495),-0.1384848952293396,0.6870278696442944,CC(C)CC(CC(=O)NO)C(=O)NC(C(=O)NC(C)C(=O)NCC[NH3+])C(C)(C)C
2623,0.6870278696442944,2 (1495),-0.1313999593257904,0.6870278696442944,CCCCC(NC(=O)C1C2CCC(C2)N1C(=O)C(NC(=O)OC(C)(C)C)C1CCCCC1)C(O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
2624,0.6926996656887195,2 (1495),-0.2824881076812744,0.6926996656887195,CC(C)CC(C[Si](O)(O)CNC(=O)CCc1ccccc1)C(=O)NC(CC(C)C)C(=O)[O-]
2625,0.6926996656887195,1 (1777),-0.2849937677383423,0.6926996656887195,CC([NH3+])C(=O)NC(C(=O)N1CCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)[O-])C(C)C
2626,0.6983714617331437,1 (1777),-0.32691264152526855,0.6983714617331437,CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C([NH3+])CCC(=O)[O-])C(C)C)C(O)C1CCCC1C(=O)NC(C)C(=O)[O-]
2627,0.7040432577775678,1 (1777),-0.31993579864501953,0.7040432577775678,CN(C)C(=O)N1CC(c2cc(F)ccc2F)CC1c1ccccc1
2628,0.7097150538219915,3 (2028),-0.04949250817298889,0.7097150538219915,COc1ccccc1COCCCOc1ccc(N2C(=O)C[NH2+]CC2COc2ccc3c(c2)N(CCCO)CCC3)cc1
2629,0.7153868498664167,4 (1843),0.19981950521469116,0.7153868498664167,CSC1C([NH3+])C(O)C(O)C1O
2630,0.7210586459108408,2 (1495),-0.026615440845489502,0.7210586459108408,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C
2631,0.7324022379996891,5 (2737),-0.027996689081192017,0.7324022379996891,CCC(C)C(NC(=O)C(CCC(=O)[O-])NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCC[NH3+])NC(=O)C(CC(=O)[O-])NC(=O)C(CCCC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(CCCC[NH3+])NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)C(CCSC)NC(=O)C(CC(=O)[O-])NC(=O)C([NH3+])CCC(=O)[O-])C(=O)NC(CC(N)=O)C(=O)NC(CCCC[NH3+])C(=O)[O-]
2632,0.7380740340441138,1 (1777),-0.2226160764694214,0.7380740340441138,CC1NC(=O)C2CSSCC(NC(=O)C[NH3+])C(=O)NC(CSSCC(C(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc3c[nH]c4ccccc34)NC1=O)C(=O)NC(CO)C(=O)NC(CC(=O)[O-])C(=O)N1CCCC1C(=O)NC(CCCNC(N)=[NH2+])C(=O)N2
2633,0.7437458300885379,5 (2737),0.06855112314224243,0.7437458300885379,CC(CNc1ccc(OC(F)(F)F)cc1)NC(=O)C(CS(=O)(=O)Cc1ccccc1)NC(=O)N1CCOCC1
2634,0.7607612182218098,1 (1777),-0.16438895463943481,0.7607612182218098,NS(=O)(=O)c1nc2ccc(O)cc2s1
2635,0.7607612182218098,5 (2737),0.03981059789657593,0.7607612182218098,CC(NC(=O)NC(CCCNC(N)=O)C(=O)NC(C(=O)NC(CCCNC(N)=[NH2+])C(O)c1nccs1)C(C)C)c1ccc(Br)cc1
2636,0.7721048103106591,3 (2028),0.1327366828918457,0.7721048103106591,COc1ccc(NCCNC(=O)C(CC2CCCCC2)Nc2nc3ccccc3o2)cc1
2637,0.7777766063550832,5 (2737),0.2906104326248169,0.7777766063550832,c1ccc2c(NCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3
2638,0.7891201984439319,2 (1495),-0.11165094375610352,0.7891201984439319,CC(C)(C)NC(=O)C1C[NH+](Cc2cccnc2)CC[NH+]1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
2639,0.8004637905327803,1 (1777),-0.321688175201416,0.8004637905327803,CCCN(CCC)C(=O)c1cccc(C(=O)NC(Cc2ccccc2)C([NH3+])CC(C)C(=O)Nc2ccc(F)cc2)c1
2640,0.8061355865772042,2 (1495),-0.3166031241416931,0.8061355865772042,CCCOC(=O)NC(CCC1CC[NH2+]C1)C(O)c1noc(Cc2ccc(C(=O)NC3Cc4ccccc4C3)cc2)n1
2641,0.8061355865772042,2 (1495),-0.316914826631546,0.8061355865772042,C=CCOC(=O)NC(CCC1CC[NH2+]C1)C(O)c1noc(Cc2ccc(C(=O)NC3Cc4ccccc4C3)cc2)n1
2642,0.8174791786660532,5 (2737),0.03254014253616333,0.8174791786660532,CCCCC(NC(=O)C(C)NC(=O)C(CCC(=O)[O-])NC(=O)C(Cc1ccccc1)[NH2+]CC(CC(C)C)NC(=O)C(NC(=O)C([NH3+])CCCNC(N)=[NH2+])C(C)C)C(N)=O
2643,0.8174791786660532,3 (2028),0.04277610778808594,0.8174791786660532,CC1CCN(c2ccc(CO)cc2NC(=O)c2ccc(C#N)o2)CC1
2644,0.8174791786660532,3 (2028),0.04173707962036133,0.8174791786660532,CC1CCN(c2ccc(CO)cc2NC(=O)c2ccc(C#N)o2)CC1
2645,0.8288227707549009,3 (2028),-0.04984438419342041,0.8288227707549009,COc1ccccc1COCCCOc1ccc(N2C(=O)C[NH2+]CC2COc2ccc3c(c2)NCCC3)cc1
2646,0.8288227707549009,2 (1495),-0.2980596721172333,0.8288227707549009,O=S(=O)(Nc1cc(-c2cccs2)nn1-c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
2647,0.8401663628437503,2 (1495),-0.3153167963027954,0.8401663628437503,CC(NC(=O)OCc1ccccc1)C(=O)NC(C(=O)NC(CO)Cc1ccccc1)C(C)C
2648,0.8401663628437503,5 (2737),0.29137635231018066,0.8401663628437503,NC(=[NH2+])c1ccc(C2C3C(=O)N(Cc4ccc(F)cc4)C(C(F)F)C3C3CCC[NH+]32)cc1
